0,0.0,0.0,-0.328125,-0.171875,-0.5234375,-0.484375,-0.6015625,-0.7890625,-0.65625,-1.0,-0.4140625,-0.6640625,-0.390625,-0.90625,-0.34375,-0.671875,-0.3359375,-0.546875,-0.2109375,-0.65625,-0.1953125,-0.859375,-0.171875,-0.578125,-0.1953125,-0.5078125,-0.03125,-0.6328125,-0.0078125,-0.796875,-0.015625,-0.53125,-0.0390625,-0.453125,0.1484375,-0.6015625,0.1640625,-0.765625,0.140625,-0.5859375,0.125,-0.5
0,0.0,0.0,-0.31496062992125984,-0.16535433070866143,-0.5118110236220472,-0.48031496062992124,-0.5984251968503937,-0.7795275590551181,-0.6535433070866141,-1.0,-0.3937007874015748,-0.6771653543307087,-0.3858267716535433,-0.9133858267716536,-0.33858267716535434,-0.6771653543307087,-0.3228346456692913,-0.5511811023622047,-0.1968503937007874,-0.6614173228346457,-0.18110236220472442,-0.8661417322834646,-0.15748031496062992,-0.5905511811023622,-0.18110236220472442,-0.5118110236220472,-0.015748031496062992,-0.6299212598425197,0.007874015748031496,-0.8031496062992126,-0.007874015748031496,-0.5433070866141733,-0.031496062992125984,-0.44881889763779526,0.15748031496062992,-0.5984251968503937,0.1732283464566929,-0.7637795275590551,0.14173228346456693,-0.5905511811023622,0.11811023622047244,-0.49606299212598426
0,0.0,0.0,-0.3125,-0.171875,-0.515625,-0.4765625,-0.59375,-0.78125,-0.6328125,-1.0,-0.3984375,-0.671875,-0.3828125,-0.9140625,-0.3359375,-0.671875,-0.328125,-0.546875,-0.1875,-0.6640625,-0.1796875,-0.859375,-0.1640625,-0.578125,-0.1796875,-0.5078125,-0.0078125,-0.625,0.0078125,-0.8046875,-0.0078125,-0.5390625,-0.03125,-0.4609375,0.171875,-0.59375,0.1796875,-0.7578125,0.140625,-0.5859375,0.125,-0.5
0,0.0,0.0,-0.30708661417322836,-0.1732283464566929,-0.5118110236220472,-0.48031496062992124,-0.5984251968503937,-0.7795275590551181,-0.6377952755905512,-1.0,-0.3937007874015748,-0.6771653543307087,-0.3858267716535433,-0.9212598425196851,-0.33858267716535434,-0.6771653543307087,-0.3228346456692913,-0.5511811023622047,-0.1889763779527559,-0.6692913385826772,-0.1732283464566929,-0.8661417322834646,-0.16535433070866143,-0.5826771653543307,-0.18110236220472442,-0.5039370078740157,-0.007874015748031496,-0.6299212598425197,0.015748031496062992,-0.8031496062992126,-0.007874015748031496,-0.5433070866141733,-0.031496062992125984,-0.44881889763779526,0.16535433070866143,-0.5905511811023622,0.18110236220472442,-0.7559055118110236,0.14960629921259844,-0.5905511811023622,0.12598425196850394,-0.49606299212598426
0,0.0,0.0,-0.31007751937984496,-0.16279069767441862,-0.5116279069767442,-0.4728682170542636,-0.5891472868217055,-0.7829457364341085,-0.6356589147286822,-1.0,-0.3953488372093023,-0.6589147286821705,-0.3798449612403101,-0.8992248062015504,-0.3333333333333333,-0.6511627906976745,-0.32558139534883723,-0.5426356589147286,-0.1937984496124031,-0.6434108527131783,-0.17829457364341086,-0.8527131782945736,-0.16279069767441862,-0.5581395348837209,-0.1937984496124031,-0.5038759689922481,-0.023255813953488372,-0.6124031007751938,0.007751937984496124,-0.7829457364341085,-0.015503875968992248,-0.5193798449612403,-0.046511627906976744,-0.4573643410852713,0.15503875968992248,-0.5891472868217055,0.17829457364341086,-0.7441860465116279,0.13953488372093023,-0.5581395348837209,0.10852713178294573,-0.4883720930232558
0,0.0,0.0,-0.3178294573643411,-0.1937984496124031,-0.5038759689922481,-0.49612403100775193,-0.5736434108527132,-0.7906976744186046,-0.6201550387596899,-1.0,-0.3798449612403101,-0.6666666666666666,-0.37209302325581395,-0.9069767441860465,-0.32558139534883723,-0.6744186046511628,-0.3178294573643411,-0.5503875968992248,-0.18604651162790697,-0.6589147286821705,-0.17054263565891473,-0.8604651162790697,-0.16279069767441862,-0.5891472868217055,-0.17829457364341086,-0.5116279069767442,-0.007751937984496124,-0.6201550387596899,0.007751937984496124,-0.7984496124031008,-0.007751937984496124,-0.5348837209302325,-0.03875968992248062,-0.4496124031007752,0.16279069767441862,-0.5891472868217055,0.17829457364341086,-0.751937984496124,0.13953488372093023,-0.5736434108527132,0.11627906976744186,-0.4883720930232558
0,0.0,0.0,-0.3178294573643411,-0.16279069767441862,-0.5116279069767442,-0.4806201550387597,-0.5813953488372093,-0.7829457364341085,-0.627906976744186,-1.0,-0.3875968992248062,-0.6666666666666666,-0.37209302325581395,-0.8992248062015504,-0.3333333333333333,-0.6589147286821705,-0.32558139534883723,-0.5348837209302325,-0.1937984496124031,-0.6511627906976745,-0.17829457364341086,-0.8527131782945736,-0.16279069767441862,-0.5658914728682171,-0.17829457364341086,-0.49612403100775193,-0.015503875968992248,-0.6201550387596899,0.007751937984496124,-0.7829457364341085,-0.007751937984496124,-0.5193798449612403,-0.031007751937984496,-0.4418604651162791,0.15503875968992248,-0.5813953488372093,0.17829457364341086,-0.751937984496124,0.14728682170542637,-0.5736434108527132,0.12403100775193798,-0.4883720930232558
0,0.0,0.0,-0.31297709923664124,-0.1984732824427481,-0.4961832061068702,-0.5038167938931297,-0.5725190839694656,-0.7938931297709924,-0.6106870229007634,-1.0,-0.3816793893129771,-0.6641221374045801,-0.366412213740458,-0.9083969465648855,-0.32061068702290074,-0.6717557251908397,-0.32061068702290074,-0.5572519083969466,-0.19083969465648856,-0.6564885496183206,-0.17557251908396945,-0.8549618320610687,-0.16030534351145037,-0.5877862595419847,-0.183206106870229,-0.5190839694656488,-0.022900763358778626,-0.6259541984732825,0.0,-0.7938931297709924,-0.007633587786259542,-0.5419847328244275,-0.03816793893129771,-0.46564885496183206,0.15267175572519084,-0.5954198473282443,0.17557251908396945,-0.7557251908396947,0.13740458015267176,-0.5801526717557252,0.11450381679389313,-0.4961832061068702
0,0.0,0.0,-0.3023255813953488,-0.17829457364341086,-0.49612403100775193,-0.4806201550387597,-0.5813953488372093,-0.7751937984496124,-0.6124031007751938,-1.0,-0.3798449612403101,-0.6666666666666666,-0.3643410852713178,-0.9147286821705426,-0.3178294573643411,-0.6744186046511628,-0.31007751937984496,-0.5503875968992248,-0.17829457364341086,-0.6511627906976745,-0.16279069767441862,-0.8527131782945736,-0.15503875968992248,-0.5736434108527132,-0.17829457364341086,-0.5116279069767442,0.0,-0.6201550387596899,0.023255813953488372,-0.7906976744186046,0.0,-0.5271317829457365,-0.031007751937984496,-0.4573643410852713,0.17054263565891473,-0.5891472868217055,0.18604651162790697,-0.7441860465116279,0.14728682170542637,-0.5736434108527132,0.12403100775193798,-0.4883720930232558
0,0.0,0.0,-0.31007751937984496,-0.17054263565891473,-0.5116279069767442,-0.4883720930232558,-0.5813953488372093,-0.7906976744186046,-0.6124031007751938,-1.0,-0.3875968992248062,-0.6744186046511628,-0.37209302325581395,-0.9069767441860465,-0.32558139534883723,-0.6666666666666666,-0.3178294573643411,-0.5503875968992248,-0.18604651162790697,-0.6589147286821705,-0.17054263565891473,-0.8527131782945736,-0.16279069767441862,-0.5736434108527132,-0.18604651162790697,-0.5116279069767442,-0.015503875968992248,-0.627906976744186,0.015503875968992248,-0.7984496124031008,-0.007751937984496124,-0.5348837209302325,-0.03875968992248062,-0.4573643410852713,0.16279069767441862,-0.5891472868217055,0.17829457364341086,-0.751937984496124,0.14728682170542637,-0.5736434108527132,0.11627906976744186,-0.4883720930232558
